client,transcript,line,timestamp,tool,call_id,status,batched
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,822,2026-08-13T08:39:05.488Z,get_view_content,toolu_01SVCZnwYg91GAwd824N5vWy,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,833,2026-08-13T08:39:13.296Z,eval_python,toolu_019p6QwKTy1WkP9RDciEFqTd,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,846,2026-08-13T08:39:16.604Z,run_command,toolu_01PkA5or9JCB2ALKqNLa9Mgy,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,851,2026-08-13T08:39:19.134Z,get_view_content,toolu_01UNqbb7rhkZ7t6PtdiYcxPT,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,857,2026-08-13T08:39:22.694Z,eval_python,toolu_018x2kFDmDc9q1vWUyY2mvnG,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,866,2026-08-13T08:39:25.260Z,get_view_content,toolu_016LVEEZeK74u7so5Sh5eY8d,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,872,2026-08-13T08:39:30.963Z,eval_python,toolu_013GQ6sbWaThs6onQCSBmpCQ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,878,2026-08-13T08:39:33.753Z,eval_python,toolu_01ERWVeZ81axorGm3bZtto5B,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,883,2026-08-13T08:39:36.395Z,get_view_content,toolu_01KqX9uJUS46RzDLpvb6vPMX,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,893,2026-08-13T08:39:41.752Z,eval_python,toolu_01FxvU2wwR6sjudFZYYjihaq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,899,2026-08-13T08:39:45.328Z,get_view_content,toolu_01Bc4bTrrHAkQ4Kco3dvtAZS,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,905,2026-08-13T08:39:49.408Z,eval_python,toolu_017Mo7dsUDrbD5n7e4Zn92jk,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,910,2026-08-13T08:39:51.333Z,get_view_content,toolu_012Y5J4kH191DZ79d1J1PLq7,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,921,2026-08-13T08:39:58.551Z,eval_python,toolu_01WwSgvSBZ1BTZgThWswxC5h,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,934,2026-08-13T08:40:03.604Z,run_command,toolu_01Ltqeu828n2yq2Yz7cuj9dE,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,939,2026-08-13T08:40:06.745Z,get_view_content,toolu_01RtSQi6tBzas9wEqFpFzBVP,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,945,2026-08-13T08:40:09.960Z,get_view_content,toolu_01UNeZgYN3Ve9BS95ufxsYt3,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,955,2026-08-13T08:40:14.177Z,eval_python,toolu_01W87QKRthym7rgDKJG6jPj5,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,961,2026-08-13T08:40:20.727Z,eval_python,toolu_01WHjWdpVJ7h2t4ffFQuvPMf,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,966,2026-08-13T08:40:22.816Z,get_view_content,toolu_01HkDFUZMTRfXbqNq4DXJSSq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,972,2026-08-13T08:40:27.214Z,eval_python,toolu_013ZTfgV8VikdNoiGAkQrSTV,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,981,2026-08-13T08:40:29.472Z,get_view_content,toolu_0136q4K6xhiNs6X2DrpeWt6A,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,987,2026-08-13T08:40:35.183Z,eval_python,toolu_01V2Cy6ThgCGDssJDGigQcDU,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,994,2026-08-13T08:40:41.903Z,get_view_content,toolu_01UdLDzv98au8zd3Cz4W4kRH,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1036,2026-08-13T08:41:14.825Z,eval_python,toolu_0148LBzkPmDnqy6uDugbX9Gk,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1042,2026-08-13T08:41:19.422Z,eval_python,toolu_01FutviQQE3GLsTK429sRZeM,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1047,2026-08-13T08:41:21.375Z,eval_python,toolu_01BxfkupHx3FvbkKCoXWgKsZ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1054,2026-08-13T08:41:24.844Z,eval_python,toolu_017eT7tUeEh852mar31WmL2q,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1059,2026-08-13T08:41:27.736Z,eval_python,toolu_01D2ahZuhi5KYNHGdHqmpBt5,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1065,2026-08-13T08:41:31.984Z,eval_python,toolu_01WSQv79jViXpUtM4vn18r3X,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1074,2026-08-13T08:41:34.290Z,run_command,toolu_01QEh51NjsRFQXW6957vVVv9,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1079,2026-08-13T08:41:36.614Z,get_view_content,toolu_015HCEu3KZpTyEmUVgV3VZiH,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1084,2026-08-13T08:41:39.064Z,get_view_content,toolu_01EAX5a3uKicQufLJQGKMas2,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1089,2026-08-13T08:41:43.257Z,eval_python,toolu_019rgsn4EzAYAnHxZNP9hs7S,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1096,2026-08-13T08:41:51.542Z,eval_python,toolu_01CNSRvK9QS6mPFq9NeJ96D8,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1106,2026-08-13T08:41:58.834Z,eval_python,toolu_01NfYkM5SEJfcdDxdmefKQSk,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1158,2026-08-13T08:43:02.339Z,eval_python,toolu_01Aev9KRxCLEMdHij98VT36i,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1163,2026-08-13T08:43:04.818Z,run_command,toolu_01XDWZjRkhs7vzFJChcNEgLE,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1168,2026-08-13T08:43:06.953Z,get_view_content,toolu_01AUXNPfEAPbsv2Q8B9DzHUv,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1173,2026-08-13T08:43:09.749Z,get_view_content,toolu_017uUtSjB6jWawUrwPZAdond,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1179,2026-08-13T08:43:11.899Z,get_view_content,toolu_01XE1kuE1N9FNxqKH2cEPojw,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1185,2026-08-13T08:43:14.727Z,get_view_content,toolu_015MNuT7yEXUcLwAdYS6iUhG,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1200,2026-08-13T08:43:33.614Z,get_view_content,toolu_01CakuPTXG2ggbYGZD9NbDW1,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1206,2026-08-13T08:43:37.146Z,eval_python,toolu_01PFjujpnf4rAshfQLysJLL6,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1213,2026-08-13T08:43:43.294Z,eval_python,toolu_01ViY8pcmQMzRh9PcN4J9xp4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1226,2026-08-13T08:43:46.593Z,eval_python,toolu_01VDhtW2XtVeXUmQZLiAFS9A,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1230,2026-08-13T08:43:47.134Z,run_command,toolu_01DTCAUwBCB7t8iFxdWQefaX,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1239,2026-08-13T08:43:49.534Z,get_view_content,toolu_01VCy1gYhyA6q7nBneN2GbH1,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1245,2026-08-13T08:43:52.654Z,eval_python,toolu_01LcKJNy3rZd1ZhaXwxDNEo1,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1250,2026-08-13T08:43:54.386Z,get_view_content,toolu_01WQk3ve5oDTHL88RzLpvYsK,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1256,2026-08-13T08:43:57.469Z,eval_python,toolu_01AzyM5RRDKXhhsvidvgZ1iS,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1261,2026-08-13T08:43:59.304Z,get_view_content,toolu_01G9EDWCrKMnBi8uTcB2TYyD,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1271,2026-08-13T08:44:03.060Z,eval_python,toolu_01PsBcmABB44cDsJ7ucxB58K,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1277,2026-08-13T08:44:04.906Z,get_view_content,toolu_01RrZrUtz95WiQtet1hsFYfx,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1283,2026-08-13T08:44:07.877Z,get_console_log,toolu_01XZwMCHFEbqAPQfwb1Ao1WE,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1289,2026-08-13T08:44:13.524Z,eval_python,toolu_01NVYApFKTofTFVR2y6DgxNG,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1303,2026-08-13T08:44:18.962Z,eval_python,toolu_01YE3bzaRbB7Nj8LNu6qSUGv,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1307,2026-08-13T08:44:19.217Z,run_command,toolu_01397hgmTSQ8ZnHHUD3GiX68,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1316,2026-08-13T08:44:22.825Z,get_view_content,toolu_01BMyUu7jCMuHDDKaghAAJJN,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1321,2026-08-13T08:44:25.450Z,get_view_content,toolu_016vsDnn5Ev2PkVGKH7msG59,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1327,2026-08-13T08:44:29.271Z,eval_python,toolu_01WcnJGpvxFKp2e2YwayLo3i,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1332,2026-08-13T08:44:31.267Z,get_view_content,toolu_01PAB8VVSwVyrJ9RVpBd1Aw9,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1342,2026-08-13T08:44:34.204Z,eval_python,toolu_01UupkTxe3UskgWgKn2DNSFu,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1347,2026-08-13T08:44:38.371Z,eval_python,toolu_011F7nembZxKF4H8CjwR6S7m,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1353,2026-08-13T08:44:41.999Z,get_view_content,toolu_01FPPjHK6sZku9yMzr6C7o4k,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1365,2026-08-13T08:44:47.333Z,eval_python,toolu_01843PiXUHr6jkwUa7mCUfYL,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1378,2026-08-13T08:44:51.296Z,eval_python,toolu_015THhhNtySY4pPbi5DAGKKn,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1382,2026-08-13T08:44:51.791Z,run_command,toolu_012CevpLseK4UGiVtK1Com5b,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1387,2026-08-13T08:44:53.985Z,get_view_content,toolu_01PGKJVSiDhZRJSFSaRK855B,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1392,2026-08-13T08:44:55.981Z,get_view_content,toolu_01F6nx5Wx89awgAkFJPiX7XS,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1401,2026-08-13T08:44:58.173Z,get_view_content,toolu_01SMeL3AfkjJQnjDdtKwTxYn,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1407,2026-08-13T08:45:01.499Z,eval_python,toolu_01FXQaQnS2UNM7p1PndwXVXU,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1413,2026-08-13T08:45:04.367Z,get_view_content,toolu_01LiE5CEhfYj8b8GhdTdmWGu,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1420,2026-08-13T08:45:09.587Z,eval_python,toolu_01GENc1Lg5XfTh5Mt9zLJvDN,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1448,2026-08-13T08:45:25.894Z,eval_python,toolu_015mVBCWKSVab7E49g2VkuP4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1452,2026-08-13T08:45:26.127Z,run_command,toolu_01WCsoKee4uj9HJfE6GBicin,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1457,2026-08-13T08:45:28.340Z,get_view_content,toolu_015eRTv8ZezXSwsCXHTeusFe,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1466,2026-08-13T08:45:31.140Z,get_view_content,toolu_01ScMsReTCNJUjaUC5F4q3LN,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1470,2026-08-13T08:45:31.405Z,eval_python,toolu_01FsMuqvttZdgR9QNUCjdaVA,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1475,2026-08-13T08:45:35.221Z,get_view_content,toolu_01A4iac5cuzXiW1JANWcChXt,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1486,2026-08-13T08:45:48.318Z,get_view_content,toolu_01SBBncRTmdVPgEm43P6Hyfe,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1490,2026-08-13T08:45:48.534Z,eval_python,toolu_01SeVKMqpmyeHvHbGkKG5Uno,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1501,2026-08-13T08:45:52.106Z,eval_python,toolu_01MTQHrN7Aj1X8mpkdr32TFc,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1530,2026-08-13T08:46:12.784Z,eval_python,toolu_01XKPvrNBGHBJfMQfub4NYhL,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1534,2026-08-13T08:46:12.997Z,run_command,toolu_01B9BKeb1ASMuoMByxuNn5Yb,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1543,2026-08-13T08:46:15.440Z,get_view_content,toolu_01AjaiQuzio87bFJZk7QGeA9,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1550,2026-08-13T08:46:20.257Z,eval_python,toolu_017gxMaXnUiVih5CHuYS8mYw,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1563,2026-08-13T08:46:24.168Z,eval_python,toolu_01BMdaG9JPMQxVqpPuN8qxRf,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1567,2026-08-13T08:46:24.285Z,run_command,toolu_01C4DVzL5WUJ65rdvZ1DLDoG,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1572,2026-08-13T08:46:26.375Z,get_view_content,toolu_01NmuiETeY1PKq5znAi5KQfq,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1586,2026-08-13T08:46:38.224Z,get_view_content,toolu_01Q1bNTnph9wBKiJ8jTbTrUY,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1590,2026-08-13T08:46:38.497Z,eval_python,toolu_01Xi1Fs5ncvvdT1PhB3tWtR6,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1597,2026-08-13T08:46:41.764Z,eval_python,toolu_012V8oS1tvPdMVnJrAFYabCk,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1646,2026-08-13T08:47:23.253Z,run_command,toolu_01NQuFY1dMPxGHwME5Bxn7TG,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1656,2026-08-13T08:47:32.897Z,eval_python,toolu_0117nAvGTrBCBhdK9VihaXfz,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1661,2026-08-13T08:47:35.462Z,get_view_content,toolu_01PNuF9temAhtZU1M2bQyA2w,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1665,2026-08-13T08:47:35.684Z,eval_python,toolu_01KGC1mZMUK4vQTWfT7N9HjN,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1672,2026-08-13T08:47:52.406Z,eval_python,toolu_017CNF7h4m7YMxT2bRY1NEqX,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1685,2026-08-13T08:47:57.559Z,run_command,toolu_01HnAkDqMmcP32PUrQqrX1Yi,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1695,2026-08-13T08:48:02.581Z,get_view_content,toolu_016o2b9MPvVKSCfyDMDjq2JF,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1701,2026-08-13T08:48:07.601Z,eval_python,toolu_01Mi4bVmdSn9nuKuQSUY9nL1,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1706,2026-08-13T08:48:10.131Z,eval_python,toolu_01WG7FcRzZ7hmhAE7MQcigNe,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1711,2026-08-13T08:48:12.172Z,get_view_content,toolu_012fWkdA6Fw9QTJhrTQqyBGJ,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1722,2026-08-13T08:48:26.291Z,eval_python,toolu_01XQziLtzapMCEby6UPfANd4,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1727,2026-08-13T08:48:28.765Z,get_view_content,toolu_01Ak2r69vid1rcyoGd6WxRtt,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1733,2026-08-13T08:48:32.178Z,eval_python,toolu_01RsKmnyCU62GfVsYKZ1Trko,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1738,2026-08-13T08:48:34.879Z,get_view_content,toolu_01KCuPP6xXymjyaWYWtDkNzs,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1750,2026-08-13T08:48:42.525Z,eval_python,toolu_01PSBhNQeLm2uGGLCuoGNP8H,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1755,2026-08-13T08:48:45.366Z,get_view_content,toolu_01GEofphmDiu3FAzHYkZV8Ax,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1761,2026-08-13T08:48:48.897Z,eval_python,toolu_014TZYqTVsrvcwp4KmAXCqgF,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1766,2026-08-13T08:48:51.299Z,get_view_content,toolu_01ASqCYTitxvFSu3TyKeU9o7,unknown,False
claude,C:\Users\donal\.claude\projects\C--Users-donal-projects-GhostShell\edf59175-1d2a-4910-94bf-455544e42b4b.jsonl,1776,2026-08-13T08:48:56.483Z,eval_python,toolu_01JaJdr3nF7cF5C1cmEFnzFa,unknown,False
